"/deviceId","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"sendTextMessage","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"d","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"/deviceId","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"sendTextMessage","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"d","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"/deviceId","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"sendTextMessage","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"d","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"/deviceId","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"sendTextMessage","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"d","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"/deviceId","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"sendTextMessage","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"d","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"/deviceId","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"sendTextMessage","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"d","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"/deviceId","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"sendTextMessage","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"d","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"/deviceId","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"sendTextMessage","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"d","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"/deviceId","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"sendTextMessage","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"d","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"/deviceId","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"sendTextMessage","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"d","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"/deviceId","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"sendTextMessage","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"d","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"/deviceId","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"sendTextMessage","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"d","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"/deviceId","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"sendTextMessage","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"d","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"/deviceId","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"sendTextMessage","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
"d","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [3]]>"
